2025-03-28 02:14:13,086 - db_utils - INFO - Database initialized successfully
2025-03-28 02:14:13,092 - db_utils - INFO - Added state: CA - California
2025-03-28 02:14:13,096 - db_utils - INFO - Added state: NY - New York
2025-03-28 02:14:13,101 - db_utils - INFO - Added state: TX - Texas
2025-03-28 02:14:13,107 - db_utils - INFO - Added state: FL - Florida
2025-03-28 02:14:13,112 - db_utils - INFO - Added state: IL - Illinois
2025-03-28 02:14:13,117 - db_utils - INFO - Added state: PA - Pennsylvania
2025-03-28 02:14:13,122 - db_utils - INFO - Added state: OH - Ohio
2025-03-28 02:14:13,127 - db_utils - INFO - Added state: GA - Georgia
2025-03-28 02:14:13,132 - db_utils - INFO - Added state: NC - North Carolina
2025-03-28 02:14:13,139 - db_utils - INFO - Added state: MI - Michigan
2025-03-28 02:14:13,144 - db_utils - INFO - Added place: CA_SF - San Francisco (CA)
2025-03-28 02:14:13,149 - db_utils - INFO - Added place: CA_LA - Los Angeles (CA)
2025-03-28 02:14:13,156 - db_utils - INFO - Added place: CA_SD - San Diego (CA)
2025-03-28 02:14:13,162 - db_utils - INFO - Added place: CA_SJ - San Jose (CA)
2025-03-28 02:14:13,167 - db_utils - INFO - Added place: NY_NYC - New York City (NY)
2025-03-28 02:14:13,172 - db_utils - INFO - Added place: NY_BUF - Buffalo (NY)
2025-03-28 02:14:13,177 - db_utils - INFO - Added place: NY_ALB - Albany (NY)
2025-03-28 02:14:13,181 - db_utils - INFO - Added place: TX_HOU - Houston (TX)
2025-03-28 02:14:13,187 - db_utils - INFO - Added place: TX_DAL - Dallas (TX)
2025-03-28 02:14:13,193 - db_utils - INFO - Added place: TX_AUS - Austin (TX)
2025-03-28 02:14:13,198 - db_utils - INFO - Added place: FL_MIA - Miami (FL)
2025-03-28 02:14:13,203 - db_utils - INFO - Added place: FL_ORL - Orlando (FL)
2025-03-28 02:14:13,209 - db_utils - INFO - Added place: FL_TPA - Tampa (FL)
2025-03-28 02:14:13,214 - db_utils - INFO - Added place: IL_CHI - Chicago (IL)
2025-03-28 02:14:13,219 - db_utils - INFO - Added place: IL_AUR - Aurora (IL)
2025-03-28 02:14:13,225 - db_utils - INFO - Added place: PA_PHI - Philadelphia (PA)
2025-03-28 02:14:13,230 - db_utils - INFO - Added place: PA_PIT - Pittsburgh (PA)
2025-03-28 02:14:13,236 - db_utils - INFO - Added place: OH_COL - Columbus (OH)
2025-03-28 02:14:13,242 - db_utils - INFO - Added place: OH_CLE - Cleveland (OH)
2025-03-28 02:14:13,247 - db_utils - INFO - Added place: GA_ATL - Atlanta (GA)
2025-03-28 02:14:13,253 - db_utils - INFO - Added place: GA_AUG - Augusta (GA)
2025-03-28 02:14:13,261 - db_utils - INFO - Added place: NC_CHA - Charlotte (NC)
2025-03-28 02:14:13,268 - db_utils - INFO - Added place: NC_RAL - Raleigh (NC)
2025-03-28 02:14:13,276 - db_utils - INFO - Added place: MI_DET - Detroit (MI)
2025-03-28 02:14:13,283 - db_utils - INFO - Added place: MI_GRA - Grand Rapids (MI)
2025-03-28 02:14:13,834 - db_utils - INFO - Added document: doc000055 (CA, CA_LA)
2025-03-28 02:14:13,845 - db_utils - INFO - Added document: doc000056 (CA, CA_LA)
2025-03-28 02:14:13,858 - db_utils - INFO - Added document: doc000057 (CA, CA_LA)
2025-03-28 02:14:13,870 - db_utils - INFO - Added document: doc000058 (CA, CA_LA)
2025-03-28 02:14:13,881 - db_utils - INFO - Added document: doc000059 (CA, CA_LA)
2025-03-28 02:14:13,893 - db_utils - INFO - Added document: doc000060 (CA, CA_LA)
2025-03-28 02:14:13,906 - db_utils - INFO - Added document: doc000061 (CA, CA_LA)
2025-03-28 02:14:13,916 - db_utils - INFO - Added document: doc000062 (CA, CA_LA)
2025-03-28 02:14:13,928 - db_utils - INFO - Added document: doc000063 (CA, CA_LA)
2025-03-28 02:14:13,938 - db_utils - INFO - Added document: doc000064 (CA, CA_LA)
2025-03-28 02:14:13,951 - db_utils - INFO - Added document: doc000065 (CA, CA_LA)
2025-03-28 02:14:13,963 - db_utils - INFO - Added document: doc000066 (CA, CA_LA)
2025-03-28 02:14:13,975 - db_utils - INFO - Added document: doc000067 (CA, CA_LA)
2025-03-28 02:14:13,986 - db_utils - INFO - Added document: doc000068 (CA, CA_LA)
2025-03-28 02:14:13,997 - db_utils - INFO - Added document: doc000069 (CA, CA_LA)
2025-03-28 02:14:14,008 - db_utils - INFO - Added document: doc000070 (CA, CA_LA)
2025-03-28 02:14:14,018 - db_utils - INFO - Added document: doc000071 (CA, CA_SD)
2025-03-28 02:14:14,029 - db_utils - INFO - Added document: doc000072 (CA, CA_SD)
2025-03-28 02:14:14,043 - db_utils - INFO - Added document: doc000073 (CA, CA_SD)
2025-03-28 02:14:14,053 - db_utils - INFO - Added document: doc000074 (CA, CA_SD)
2025-03-28 02:14:14,062 - db_utils - INFO - Added document: doc000075 (CA, CA_SD)
2025-03-28 02:14:14,069 - db_utils - INFO - Added document: doc000076 (CA, CA_SD)
2025-03-28 02:14:14,078 - db_utils - INFO - Added document: doc000077 (CA, CA_SD)
2025-03-28 02:14:14,085 - db_utils - INFO - Added document: doc000078 (CA, CA_SD)
2025-03-28 02:14:14,093 - db_utils - INFO - Added document: doc000079 (CA, CA_SD)
2025-03-28 02:14:14,099 - db_utils - INFO - Added document: doc000080 (CA, CA_SD)
2025-03-28 02:14:14,106 - db_utils - INFO - Added document: doc000081 (CA, CA_SD)
2025-03-28 02:14:14,112 - db_utils - INFO - Added document: doc000082 (CA, CA_SD)
2025-03-28 02:14:14,119 - db_utils - INFO - Added document: doc000083 (CA, CA_SD)
2025-03-28 02:14:14,125 - db_utils - INFO - Added document: doc000084 (CA, CA_SD)
2025-03-28 02:14:14,131 - db_utils - INFO - Added document: doc000085 (CA, CA_SD)
2025-03-28 02:14:14,138 - db_utils - INFO - Added document: doc000086 (CA, CA_SD)
2025-03-28 02:14:14,145 - db_utils - INFO - Added document: doc000087 (CA, CA_SD)
2025-03-28 02:14:14,151 - db_utils - INFO - Added document: doc000088 (CA, CA_SD)
2025-03-28 02:14:14,160 - db_utils - INFO - Added document: doc000089 (CA, CA_SJ)
2025-03-28 02:14:14,167 - db_utils - INFO - Added document: doc000090 (CA, CA_SJ)
2025-03-28 02:14:14,176 - db_utils - INFO - Added document: doc000091 (CA, CA_SJ)
2025-03-28 02:14:14,183 - db_utils - INFO - Added document: doc000092 (CA, CA_SJ)
2025-03-28 02:14:14,192 - db_utils - INFO - Added document: doc000093 (CA, CA_SJ)
2025-03-28 02:14:14,200 - db_utils - INFO - Added document: doc000094 (CA, CA_SJ)
2025-03-28 02:14:14,209 - db_utils - INFO - Added document: doc000095 (CA, CA_SJ)
2025-03-28 02:14:14,216 - db_utils - INFO - Added document: doc000096 (CA, CA_SJ)
2025-03-28 02:14:14,224 - db_utils - INFO - Added document: doc000097 (CA, CA_SJ)
2025-03-28 02:14:14,231 - db_utils - INFO - Added document: doc000098 (CA, CA_SJ)
2025-03-28 02:14:14,242 - db_utils - INFO - Added document: doc000099 (CA, CA_SJ)
2025-03-28 02:14:14,250 - db_utils - INFO - Added document: doc000100 (CA, CA_SJ)
2025-03-28 02:14:14,259 - db_utils - INFO - Added document: doc000101 (CA, CA_SJ)
2025-03-28 02:14:14,267 - db_utils - INFO - Added document: doc000102 (CA, CA_SJ)
2025-03-28 02:14:14,276 - db_utils - INFO - Added document: doc000103 (CA, CA_SJ)
2025-03-28 02:14:14,284 - db_utils - INFO - Added document: doc000104 (CA, CA_SJ)
2025-03-28 02:14:14,296 - db_utils - INFO - Added document: doc000105 (CA, CA_SJ)
2025-03-28 02:14:14,303 - db_utils - INFO - Added document: doc000106 (CA, CA_SJ)
2025-03-28 02:14:14,312 - db_utils - INFO - Added document: doc000107 (CA, CA_SJ)
2025-03-28 02:14:14,320 - db_utils - INFO - Added document: doc000108 (CA, CA_SJ)
2025-03-28 02:14:14,330 - db_utils - INFO - Added document: doc000109 (CA, CA_SJ)
2025-03-28 02:14:14,338 - db_utils - INFO - Added document: doc000110 (CA, CA_SJ)
2025-03-28 02:14:14,347 - db_utils - INFO - Added document: doc000111 (CA, CA_SJ)
2025-03-28 02:14:14,355 - db_utils - INFO - Added document: doc000112 (CA, CA_SJ)
2025-03-28 02:14:14,363 - db_utils - INFO - Added document: doc000113 (CA, CA_SJ)
2025-03-28 02:14:14,375 - db_utils - INFO - Added document: doc000114 (CA, CA_SJ)
2025-03-28 02:14:14,383 - db_utils - INFO - Added document: doc000115 (CA, CA_SJ)
2025-03-28 02:14:14,393 - db_utils - INFO - Added document: doc000116 (CA, CA_SJ)
2025-03-28 02:14:14,400 - db_utils - INFO - Added document: doc000117 (CA, CA_SJ)
2025-03-28 02:14:14,410 - db_utils - INFO - Added document: doc000118 (CA, CA_SJ)
2025-03-28 02:14:14,417 - db_utils - INFO - Added document: doc000119 (CA, CA_SJ)
2025-03-28 02:14:14,426 - db_utils - INFO - Added document: doc000120 (CA, CA_SJ)
2025-03-28 02:14:14,435 - db_utils - INFO - Added document: doc000121 (NY, NY_NYC)
2025-03-28 02:14:14,444 - db_utils - INFO - Added document: doc000122 (NY, NY_NYC)
2025-03-28 02:14:14,451 - db_utils - INFO - Added document: doc000123 (NY, NY_NYC)
2025-03-28 02:14:14,461 - db_utils - INFO - Added document: doc000124 (NY, NY_NYC)
2025-03-28 02:14:14,470 - db_utils - INFO - Added document: doc000125 (NY, NY_NYC)
2025-03-28 02:14:14,483 - db_utils - INFO - Added document: doc000126 (NY, NY_NYC)
2025-03-28 02:14:14,496 - db_utils - INFO - Added document: doc000127 (NY, NY_NYC)
2025-03-28 02:14:14,508 - db_utils - INFO - Added document: doc000128 (NY, NY_NYC)
2025-03-28 02:14:14,519 - db_utils - INFO - Added document: doc000129 (NY, NY_NYC)
2025-03-28 02:14:14,530 - db_utils - INFO - Added document: doc000130 (NY, NY_NYC)
2025-03-28 02:14:14,541 - db_utils - INFO - Added document: doc000131 (NY, NY_NYC)
2025-03-28 02:14:14,552 - db_utils - INFO - Added document: doc000132 (NY, NY_NYC)
2025-03-28 02:14:14,563 - db_utils - INFO - Added document: doc000133 (NY, NY_NYC)
2025-03-28 02:14:14,575 - db_utils - INFO - Added document: doc000134 (NY, NY_NYC)
2025-03-28 02:14:14,587 - db_utils - INFO - Added document: doc000135 (NY, NY_NYC)
2025-03-28 02:14:14,599 - db_utils - INFO - Added document: doc000136 (NY, NY_NYC)
2025-03-28 02:14:14,612 - db_utils - INFO - Added document: doc000137 (NY, NY_NYC)
2025-03-28 02:14:14,625 - db_utils - INFO - Added document: doc000138 (NY, NY_NYC)
2025-03-28 02:14:14,638 - db_utils - INFO - Added document: doc000139 (NY, NY_NYC)
2025-03-28 02:14:14,652 - db_utils - INFO - Added document: doc000140 (NY, NY_NYC)
2025-03-28 02:14:14,663 - db_utils - INFO - Added document: doc000141 (NY, NY_NYC)
2025-03-28 02:14:14,675 - db_utils - INFO - Added document: doc000142 (NY, NY_NYC)
2025-03-28 02:14:14,687 - db_utils - INFO - Added document: doc000143 (NY, NY_NYC)
2025-03-28 02:14:14,703 - db_utils - INFO - Added document: doc000144 (NY, NY_NYC)
2025-03-28 02:14:14,715 - db_utils - INFO - Added document: doc000145 (NY, NY_NYC)
2025-03-28 02:14:14,727 - db_utils - INFO - Added document: doc000146 (NY, NY_NYC)
2025-03-28 02:14:14,739 - db_utils - INFO - Added document: doc000147 (NY, NY_NYC)
2025-03-28 02:14:14,749 - db_utils - INFO - Added document: doc000148 (NY, NY_NYC)
2025-03-28 02:14:14,759 - db_utils - INFO - Added document: doc000149 (NY, NY_NYC)
2025-03-28 02:14:14,766 - db_utils - INFO - Added document: doc000150 (NY, NY_NYC)
2025-03-28 02:14:14,775 - db_utils - INFO - Added document: doc000151 (NY, NY_NYC)
2025-03-28 02:14:14,783 - db_utils - INFO - Added document: doc000152 (NY, NY_NYC)
2025-03-28 02:14:14,790 - db_utils - INFO - Added document: doc000153 (NY, NY_NYC)
2025-03-28 02:14:14,796 - db_utils - INFO - Added document: doc000154 (NY, NY_NYC)
2025-03-28 02:14:14,806 - db_utils - INFO - Added document: doc000155 (NY, NY_NYC)
2025-03-28 02:14:14,812 - db_utils - INFO - Added document: doc000156 (NY, NY_NYC)
2025-03-28 02:14:14,817 - db_utils - INFO - Added document: doc000157 (NY, NY_NYC)
2025-03-28 02:14:14,824 - db_utils - INFO - Added document: doc000158 (NY, NY_NYC)
2025-03-28 02:14:14,831 - db_utils - INFO - Added document: doc000159 (NY, NY_NYC)
2025-03-28 02:14:14,843 - db_utils - INFO - Added document: doc000160 (NY, NY_NYC)
2025-03-28 02:14:14,855 - db_utils - INFO - Added document: doc000161 (NY, NY_NYC)
2025-03-28 02:14:14,866 - db_utils - INFO - Added document: doc000162 (NY, NY_NYC)
2025-03-28 02:14:14,877 - db_utils - INFO - Added document: doc000163 (NY, NY_NYC)
2025-03-28 02:14:14,888 - db_utils - INFO - Added document: doc000164 (NY, NY_NYC)
2025-03-28 02:14:14,899 - db_utils - INFO - Added document: doc000165 (NY, NY_NYC)
2025-03-28 02:14:14,911 - db_utils - INFO - Added document: doc000166 (NY, NY_BUF)
2025-03-28 02:14:14,923 - db_utils - INFO - Added document: doc000167 (NY, NY_BUF)
2025-03-28 02:14:14,933 - db_utils - INFO - Added document: doc000168 (NY, NY_BUF)
2025-03-28 02:14:14,948 - db_utils - INFO - Added document: doc000169 (NY, NY_BUF)
2025-03-28 02:14:14,961 - db_utils - INFO - Added document: doc000170 (NY, NY_BUF)
2025-03-28 02:14:14,971 - db_utils - INFO - Added document: doc000171 (NY, NY_BUF)
2025-03-28 02:14:14,982 - db_utils - INFO - Added document: doc000172 (NY, NY_BUF)
2025-03-28 02:14:14,994 - db_utils - INFO - Added document: doc000173 (NY, NY_BUF)
2025-03-28 02:14:15,007 - db_utils - INFO - Added document: doc000174 (NY, NY_BUF)
2025-03-28 02:14:15,021 - db_utils - INFO - Added document: doc000175 (NY, NY_BUF)
2025-03-28 02:14:15,032 - db_utils - INFO - Added document: doc000176 (NY, NY_BUF)
2025-03-28 02:14:15,042 - db_utils - INFO - Added document: doc000177 (NY, NY_BUF)
2025-03-28 02:14:15,054 - db_utils - INFO - Added document: doc000178 (NY, NY_BUF)
2025-03-28 02:14:15,063 - db_utils - INFO - Added document: doc000179 (NY, NY_BUF)
2025-03-28 02:14:15,071 - db_utils - INFO - Added document: doc000180 (NY, NY_BUF)
2025-03-28 02:14:15,081 - db_utils - INFO - Added document: doc000181 (NY, NY_BUF)
2025-03-28 02:14:15,089 - db_utils - INFO - Added document: doc000182 (NY, NY_BUF)
2025-03-28 02:14:15,096 - db_utils - INFO - Added document: doc000183 (NY, NY_BUF)
2025-03-28 02:14:15,104 - db_utils - INFO - Added document: doc000184 (NY, NY_BUF)
2025-03-28 02:14:15,112 - db_utils - INFO - Added document: doc000185 (NY, NY_BUF)
2025-03-28 02:14:15,119 - db_utils - INFO - Added document: doc000186 (NY, NY_BUF)
2025-03-28 02:14:15,127 - db_utils - INFO - Added document: doc000187 (NY, NY_BUF)
2025-03-28 02:14:15,134 - db_utils - INFO - Added document: doc000188 (NY, NY_BUF)
2025-03-28 02:14:15,144 - db_utils - INFO - Added document: doc000189 (NY, NY_BUF)
2025-03-28 02:14:15,152 - db_utils - INFO - Added document: doc000190 (NY, NY_BUF)
2025-03-28 02:14:15,160 - db_utils - INFO - Added document: doc000191 (NY, NY_BUF)
2025-03-28 02:14:15,167 - db_utils - INFO - Added document: doc000192 (NY, NY_BUF)
2025-03-28 02:14:15,175 - db_utils - INFO - Added document: doc000193 (NY, NY_BUF)
2025-03-28 02:14:15,183 - db_utils - INFO - Added document: doc000194 (NY, NY_BUF)
2025-03-28 02:14:15,190 - db_utils - INFO - Added document: doc000195 (NY, NY_BUF)
2025-03-28 02:14:15,197 - db_utils - INFO - Added document: doc000196 (NY, NY_BUF)
2025-03-28 02:14:15,205 - db_utils - INFO - Added document: doc000197 (NY, NY_BUF)
2025-03-28 02:14:15,213 - db_utils - INFO - Added document: doc000198 (NY, NY_BUF)
2025-03-28 02:14:15,221 - db_utils - INFO - Added document: doc000199 (NY, NY_BUF)
2025-03-28 02:14:15,229 - db_utils - INFO - Added document: doc000200 (NY, NY_BUF)
2025-03-28 02:14:15,237 - db_utils - INFO - Added document: doc000201 (NY, NY_BUF)
2025-03-28 02:14:15,244 - db_utils - INFO - Added document: doc000202 (NY, NY_BUF)
2025-03-28 02:14:15,252 - db_utils - INFO - Added document: doc000203 (NY, NY_BUF)
2025-03-28 02:14:15,260 - db_utils - INFO - Added document: doc000204 (NY, NY_BUF)
2025-03-28 02:14:15,266 - db_utils - INFO - Added document: doc000205 (NY, NY_BUF)
2025-03-28 02:14:15,275 - db_utils - INFO - Added document: doc000206 (NY, NY_BUF)
2025-03-28 02:14:15,282 - db_utils - INFO - Added document: doc000207 (NY, NY_BUF)
2025-03-28 02:14:15,290 - db_utils - INFO - Added document: doc000208 (NY, NY_BUF)
2025-03-28 02:14:15,298 - db_utils - INFO - Added document: doc000209 (NY, NY_BUF)
2025-03-28 02:14:15,317 - db_utils - INFO - Added document: doc000210 (NY, NY_ALB)
2025-03-28 02:14:15,329 - db_utils - INFO - Added document: doc000211 (NY, NY_ALB)
2025-03-28 02:14:15,337 - db_utils - INFO - Added document: doc000212 (NY, NY_ALB)
2025-03-28 02:14:15,346 - db_utils - INFO - Added document: doc000213 (NY, NY_ALB)
2025-03-28 02:14:15,356 - db_utils - INFO - Added document: doc000214 (NY, NY_ALB)
2025-03-28 02:14:15,367 - db_utils - INFO - Added document: doc000215 (NY, NY_ALB)
2025-03-28 02:14:15,379 - db_utils - INFO - Added document: doc000216 (NY, NY_ALB)
2025-03-28 02:14:15,392 - db_utils - INFO - Added document: doc000217 (NY, NY_ALB)
2025-03-28 02:14:15,404 - db_utils - INFO - Added document: doc000218 (NY, NY_ALB)
2025-03-28 02:14:15,473 - db_utils - INFO - Added document: doc000219 (NY, NY_ALB)
2025-03-28 02:14:15,484 - db_utils - INFO - Added document: doc000220 (NY, NY_ALB)
2025-03-28 02:14:15,496 - db_utils - INFO - Added document: doc000221 (NY, NY_ALB)
2025-03-28 02:14:15,508 - db_utils - INFO - Added document: doc000222 (NY, NY_ALB)
2025-03-28 02:14:15,519 - db_utils - INFO - Added document: doc000223 (NY, NY_ALB)
2025-03-28 02:14:15,530 - db_utils - INFO - Added document: doc000224 (NY, NY_ALB)
2025-03-28 02:14:15,541 - db_utils - INFO - Added document: doc000225 (NY, NY_ALB)
2025-03-28 02:14:15,550 - db_utils - INFO - Added document: doc000226 (NY, NY_ALB)
2025-03-28 02:14:15,563 - db_utils - INFO - Added document: doc000227 (NY, NY_ALB)
2025-03-28 02:14:15,574 - db_utils - INFO - Added document: doc000228 (NY, NY_ALB)
2025-03-28 02:14:15,584 - db_utils - INFO - Added document: doc000229 (NY, NY_ALB)
2025-03-28 02:14:15,595 - db_utils - INFO - Added document: doc000230 (NY, NY_ALB)
2025-03-28 02:14:15,608 - db_utils - INFO - Added document: doc000231 (NY, NY_ALB)
2025-03-28 02:14:15,618 - db_utils - INFO - Added document: doc000232 (NY, NY_ALB)
2025-03-28 02:14:15,630 - db_utils - INFO - Added document: doc000233 (NY, NY_ALB)
2025-03-28 02:14:15,641 - db_utils - INFO - Added document: doc000234 (NY, NY_ALB)
2025-03-28 02:14:15,651 - db_utils - INFO - Added document: doc000235 (NY, NY_ALB)
2025-03-28 02:14:15,662 - db_utils - INFO - Added document: doc000236 (NY, NY_ALB)
2025-03-28 02:14:15,677 - db_utils - INFO - Added document: doc000237 (NY, NY_ALB)
2025-03-28 02:14:15,689 - db_utils - INFO - Added document: doc000238 (NY, NY_ALB)
2025-03-28 02:14:15,701 - db_utils - INFO - Added document: doc000239 (NY, NY_ALB)
